Comments,HateSpeech,Emotion
"প্রশংসার ভাষা হারিয়ে যাচ্ছে ক্রমশ: ! অস্বাভাবিক প্রতিভা ছাড়া এভাবে গাওয়া অসম্ভব ! মূল গানের প্রতি সম্পূর্ণ সুবিচার করে স্বকীয়তার এইরকম প্রকাশ, সত্যিই ভাবা যায় না !",nonhate,happy
"সত্যি বলতে গান গুলো এখন বিলুপ্ত প্রায়, তবে নতুন জেনারেশন দের জন্য আবার নতুন করে ভালোবাসা তৈরি হচ্ছে এই গান এর প্রতি, আমার তো দারুন লাগে এমন বন্ধুদের আড্ডায় মিলিত গান, অনেক সুন্দর হয়েছে এগিয়ে জান প্রত্যেকে, অনেক ভালোবাসা সবাইকে ‍",nonhate,happy
"এই বয়সে এত সুন্দর গান গেয়েছে কিছু বলার নেই। এগিয়ে যাও। অনেক অনেক শুভেচ্ছা আর শুভকামনা রইল আগামী দিনের জন্য।,।",nonhate,happy
"অসাধারন , অপূর্ব , তুমি অনেক বড়ো হও আশীর্বাদ করি ! ",nonhate,happy
মন প্রাণ ছুঁয়ে গেলোছোট্ট মেয়েটির মধুর কণ্ঠে গাওয়ারবীন্দ্র সঙ্গিত টি শুনে।।,nonhate,happy
"দারুন দারুন,হাসতে হাসতে পেট ব্যথা হয়ে গেলো ",nonhate,happy
"১৪:৫৯ মিনিট সম্পুর্ন দেখলাম এবং শুনলাম, মন শান্ত হয়ে গেছে ‍, ফোক মিউজিক এর প্রতি আমার আসক্তি ",nonhate,happy
৫ মিনিটের গান একবারে পর আর শুনতে মন চাই না। অথচ ১৫ মিনিটের এই গান এক সাথে তিন বার শুনছি। আবার শুনতে মন চাইতেছে। খুব ভালো লাগলো। আপনাদের রুচির প্রতি সম্মান জানাই,nonhate,happy
"এটা শুনার পর যে শান্তিটা পাইলাম,,,,তা ভাষায় প্রকাশ করা কঠিন,,,,,,,",nonhate,happy
আমি পরিয়াছি তাহাদের মধুময় ওই কণ্ঠ স্বরের মায়ায়! আমায় বলো হে বঙ্গ মাতা এই মায়াবী সুর আর পাবো কোথায়?,nonhate,happy
অসাধারণ যুগলবন্দী চমৎকার পরিবেশনা। এই গান গুলো হারিয়ে যাচ্ছে।এই নতুন প্রজন্ম পারবে এই ঐতিহ্য ধরে রাখতে। অনেক ধন্যবাদ ও শুভকামনা তোমাদের জন্য।,nonhate,happy
অনেক অনেক সুন্দর হয়েছে গানটা গানটা আমার হৃদয়ে রেখে গেছে আরো ভালো গান যাতে গাইতে পারেন সে দোয়া করি দোয়া করি আরো বড় হন,nonhate,happy
"কিছু সময়ের জন্য সেই স্কুল জীবনে চলে গিয়েছিলাম।  আহা, কি দিন ছিলো, সময় কত দ্রুত চলে যায়অসাধারণ",nonhate,happy
অসম্ভব সুন্দর সুন্দর গান গেয়েছেন জনপ্রিয় জনপ্রিয় গান প্রত্যেকটা গান ই মন ছুঁয়ে গেল  অসাধারণ ,nonhate,happy
"আহা কি অসাধারণ গায়কী আমার মিষ্টি মেয়ের!আজ রাতে শান্তিতে ঘুমাবো! আমার মেয়ে সেরা, অনবদ্য... আমার মেলোডি ক্যুইন...!!!!!",nonhate,happy
